genres,id,original_language,overview,popularity,release_year,runtime,title,vote_average,vote_count,actors,director
"Adventure,Thriller,Science Fiction",74,en,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop of his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",48.572726,2005,116,War of the Worlds,6.2,2322,"Tom Cruise,Dakota Fanning,Miranda Otto,Justin Chatwin,Tim Robbins,Camillia Sanes,John Scurti,Morgan Freeman,Takayo Fischer,Yul Vazquez,Ann Robinson,Gene Barry,Daniel Eric Gold,Channing Tatum,Dempsey Pappion,Lisa Ann Walter,Lenny Venito,Rick Gonzalez,David Alan Basche,Roz Abrams,Marlon Young,John Eddins,Amy Ryan,Jim Hanna,James DuMont,Travis Aaron Wade,Columbus Short,Tom Kenny,Ty Simpkins",Steven Spielberg
"Adventure,Action,Comedy,Thriller,Crime",8961,en,"Out-of-control, trash-talking buddy cops Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force reunite, and bullets fly, cars crash and laughs explode as they pursue a whacked-out drug lord from the streets of Miami to the barrios of Cuba. But the real fireworks result when Marcus discovers that playboy Mike is secretly romancing Marcus’ sexy sister.",38.068736,2003,147,Bad Boys II,6.3,1564,"Martin Lawrence,Will Smith,Jordi Mollà,Gabrielle Union,Peter Stormare,Theresa Randle,Joe Pantoliano,Michael Shannon,Jon Seda,Yul Vazquez,Jason Manuel Olazabal,Otto Sanchez,Henry Rollins,Antoni Corone,Gary Nickens,John Salley,Oleg Taktarov,Michael Bay,Ron Madoff,Peter Donald Badalamenti II,Jay Rasumny",Michael Bay
"Action,Adventure,Animation,Family,Fantasy",417859,en,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",20.678787,2011,90,Puss in Boots,6.4,451,"Antonio Banderas,Salma Hayek,Zach Galifianakis,Billy Bob Thornton,Amy Sedaris,Guillermo del Toro,Constance Marie,Mike Mitchell,Rich Dietl,Ryan Crego,Tom Wheeler,Conrad Vernon,Tom McGrath,Bob Joles,Latifa Ouaou,Bob Persichetti,Chris Miller,Jessica Schulte,Nina Barry,Sergio Bruna,Rebecca Davis,Roberto Donati,Jossara Jinaro,Joshua Rush,Julie Wittner",Chris Miller
"Action,Mystery,Thriller",27576,en,"As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",48.829437,2010,100,Salt,6.2,2093,"Angelina Jolie,Liev Schreiber,Chiwetel Ejiofor,Daniel Olbrychski,August Diehl,Daniel Pearce,Hunt Block,Andre Braugher,Olek Krupa,Cassidy Hinkle,Corey Stoll,Kevin O'Donnell,Gaius Charles,Zoe Lister-Jones,Yara Shahidi,Victor Slezak,Nicole Signore,Mardi Jones,Nick Poltoranin,Michelle Ray Smith,James Schram,Frosty Lawson,Cecilia Foss,Gary Wilmes,Harry L. Seddon,Marion McCorry,Victoria Cartagena,Hristo Hristov,Zach Shaffer,Jewel Elizabeth,James Cronin,Philip Willingham,Dionne Audain,Angelo Lopez,Ivo Velon,Xavier Rafael,William Henderson White,Ethan Ladd,Tobias Campbell,James Nuciforo,Tika Sumpter,David Agranov",Phillip Noyce
"Drama,Adventure",86834,en,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,46.115758,2014,139,Noah,5.6,2350,"Russell Crowe,Jennifer Connelly,Emma Watson,Logan Lerman,Anthony Hopkins,Ray Winstone,Kevin Durand,Ariane Rinehart,Douglas Booth,Marton Csokas,Dakota Goyo,Barry Sloane,Sami Gayle,Mark Margolis,Nick Nolte,Madison Davenport,Finn Wittrock,Arnoddur Magnus Danks",Darren Aronofsky
"Adventure,Animation,Mystery",17578,en,"Intrepid young reporter, Tintin and his loyal dog, Snowy are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson &amp; Thomson, travel half the world, one step ahead of their enemies as Tintin endeavors to find The Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",89.938296,2011,107,The Adventures of Tintin,6.7,2061,"Jamie Bell,Andy Serkis,Daniel Craig,Nick Frost,Simon Pegg,Cary Elwes,Mackenzie Crook,Tony Curran,Toby Jones,Daniel Mays,Sebastian Roché,Phillip Rhys,Mark Ivanir,Gad Elmaleh,Jacquie Barnbrook,Joe Starr",Steven Spielberg
"Adventure,Fantasy,Family",673,en,"Harry, Ron and Hermione return to Hogwarts for another magic-filled year. Harry comes face to face with danger yet again, this time in the form of escaped convict, Sirius Black – and turns to sympathetic Professor Lupin for help.",79.679601,2004,141,Harry Potter and the Prisoner of Azkaban,7.7,5877,"Daniel Radcliffe,Rupert Grint,Emma Watson,Gary Oldman,David Thewlis,Alan Rickman,Michael Gambon,Robbie Coltrane,Tom Felton,Emma Thompson,Maggie Smith,Bonnie Wright,James Phelps,Oliver Phelps,Timothy Spall,Matthew Lewis,David Bradley,Julie Walters,Mark Williams,Richard Griffiths,Fiona Shaw,Harry Melling,Alfie Enoch,Devon Murray,Jamie Waylett,Josh Herdman,Chris Rankin,Robert Hardy,Pam Ferris,Warwick Davis,Dawn French,Lee Ingleby,Jimmy Gardner,Lenny Henry,Genevieve Gaunt,Sitara Shah,Danielle Tabor,Bronson Webb,Jim Tavaré,Ekow Quartey,Julie Christie,Paul Whitehouse,Geraldine Somerville,Adrian Rawlins,Jennifer Smith,Peter Best,Marianne Chase,Samantha Clinch,Kandice Morris,Lewis Barnshaw,Violet Columbus",Alfonso Cuarón
Drama,6972,en,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",28.840996999999998,2008,165,Australia,6.3,694,"Nicole Kidman,Hugh Jackman,Essie Davis,David Wenham,Bryan Brown,David Gulpilil,John Jarratt,Shea Adams,Nathin Butler,John Walton,Nigel Harbach,Eddie Baroo,Arthur Dignam,Sandy Gore,Bill Hunter,Jacek Koman,Ben Mendelsohn,Barry Otto,David Ngoombujarra,Bruce Spence,Jack Thompson,Yuen Wah,Kerry Walker,Ray Barrett,Jamal Sydney Bednarz,Tony Barry,Ursula Yovich,Brandon Walters,Matthew Whittet,Lillian Crombie,Max Cullen,Haidee Gaudry,Jamie Gulpilil,Peter Gwynne,Jimmy Hong,Angus Pilakui,Adam McMonigal,Robin Queree,Mark Rathbone,Crusoe Kurddal,Siena Larsson,Danielle Carey,Anton Monsted,William Gabriel,Chris Polzot",Baz Luhrmann
"Science Fiction,Action,Adventure",82700,en,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",42.840582,2013,100,After Earth,5.0,2532,"Jaden Smith,Will Smith,Sophie Okonedo,Zoë Kravitz,Glenn Morshower,Chris Geere,Diego Klattenhoff,David Denman,Lincoln Lewis,Jaden Martin,Sincere L. Bobb,Monika Jolly,Kristofer Hivju,Sacha Dhawan,Matthew Andrews,Isabelle Fuhrman,Darrell Foster,Tiffany E. Green,Jon Mack",M. Night Shyamalan
"Animation,Family",10567,en,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,26.548594,2000,82,Dinosaur,6.2,542,"D. B. Sweeney,Alfre Woodard,Ossie Davis,Max Casella,Hayden Panettiere,Samuel E. Wright,Julianna Margulies,Peter Siragusa,Joan Plowright,Della Reese","Ralph Zondag,Eric Leighton"
"Adventure,Comedy,Fantasy,Family",181533,en,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",115.597753,2014,97,Night at the Museum: Secret of the Tomb,6.1,1851,"Ben Stiller,Rami Malek,Rebel Wilson,Robin Williams,Owen Wilson,Dick Van Dyke,Rachael Harris,Ben Kingsley,Ricky Gervais,Mickey Rooney,Dan Stevens,Skyler Gisondo,Mizuo Peck,Bill Cobbs,Brennan Elliott,Steve Coogan,Patrick Gallagher,Andrea Martin,Alice Eve,Hugh Jackman,Crystal the Monkey,Anjali Jay,Greg LaSalle,Brad Garrett,Regina Taufen,Matt Frewer",Shawn Levy
"Animation,Action,Comedy,Family,Science Fiction",38055,en,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",68.757242,2010,95,Megamind,6.7,1918,"Will Ferrell,Brad Pitt,Tina Fey,Jonah Hill,David Cross,Ben Stiller,Justin Theroux,Jessica Schulte,Tom McGrath,Emily Nordwind,J.K. Simmons,Ella Olivia Stiller,Quinn Dempsey Stiller,Brian Hopkins,Christopher Knights,Mike Mitchell,Jasper Johannes Andrews,Justin Long,Bill Hader,Amy Poehler,Rob Corddry,Jack Blessing,Stephen Kearin",Tom McGrath
